序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
113,商业航天,2082.25,0.6,792.58,732.65,59.93,503,肯特股份,20.01,37.78
114,智能穿戴,4227.06,0.6,539.41,516.49,22.92,240,深科达,20.0,91.16
115,国家大基金持股,3012.62,0.59,417.69,434.18,-16.49,50,士兰微,9.99,35.89
116,AI眼镜,2578.4,0.58,439.28,408.89,30.39,193,深科达,20.0,91.16
117,飞行汽车(eVTOL),1741.41,0.57,118.38,111.64,6.74,272,金博股份,14.54,39.85
118,大飞机,3478.5,0.57,120.23,110.71,9.52,154,航宇科技,7.42,48.21
119,POE胶膜,867.082,0.57,30.13,27.95,2.18,29,天洋新材,10.04,9.97
120,玻璃基板,661.571,0.56,203.83,205.86,-2.03,56,金瑞矿业,5.97,15.63
121,存储芯片,2608.09,0.56,984.04,961.44,22.6,201,深科达,20.0,91.16
122,2026中报预增,1077.05,0.55,1854.86,1660.72,194.14,511,深科达,20.0,91.16
123,Web3.0,1663.38,0.54,53.54,56.44,-2.89,65,东信和平,9.99,14.53
124,华为概念,3361.38,0.53,1615.72,1549.08,66.63,1003,深科达,20.0,91.16
125,页岩气,2677.82,0.53,56.69,53.4,3.29,51,昊华科技,6.06,47.24
126,互联网金融,5610.9,0.51,161.2,148.94,12.26,215,天利科技,10.51,18.71
127,氟化工概念,5502.12,0.51,158.94,162.05,-3.11,69,福华尚纬,10.06,9.85
128,抽水蓄能,1499.47,0.51,83.53,81.77,1.76,80,金盘科技,12.91,76.0
129,东数西算(算力),2124.51,0.51,784.04,773.31,10.73,410,博汇股份,20.02,12.47
130,智能电网,3686.85,0.5,355.8,353.51,2.29,277,金盘科技,12.91,76.0
131,天然气,1613.42,0.49,134.02,126.22,7.81,165,水发燃气,10.04,9.54
132,机器视觉,1875.6,0.48,263.33,257.97,5.36,251,深科达,20.0,91.16
133,可燃冰,1516.5,0.47,10.51,11.58,-1.07,14,新锦动力,3.38,3.97
134,英伟达概念,1801.16,0.47,319.14,295.49,23.65,78,锦富技术,12.5,4.95
135,海峡两岸,1794.25,0.47,453.61,408.82,44.79,318,锦富技术,12.5,4.95
136,低空经济,1993.84,0.46,476.42,462.96,13.46,498,金博股份,14.54,39.85
137,机器人概念,3795.64,0.45,1355.24,1301.65,53.59,1218,深科达,20.0,91.16
138,风电,1238.5,0.45,489.71,484.41,5.3,443,肯特股份,20.01,37.78
139,充电桩,6148.22,0.44,457.82,424.78,33.04,389,福华尚纬,10.06,9.85
140,高铁,3497.21,0.43,117.9,110.84,7.05,182,福华尚纬,10.06,9.85
141,同花顺果指数,2283.98,0.41,216.56,186.92,29.64,20,歌尔股份,6.27,23.4
142,语音技术,1775.26,0.41,55.98,46.98,8.99,62,国星光电,9.95,7.07
143,中芯国际概念,3350.71,0.41,412.28,405.36,6.91,90,力合微,8.62,19.9
144,安防,4591.33,0.41,135.64,128.86,6.78,176,熙菱信息,11.47,22.45
145,专精特新,1583.37,0.41,1119.85,1083.68,36.17,1230,信胜科技,61.6,23.19
146,量子科技,2355.41,0.4,242.41,247.39,-4.98,115,国仪公司,10.39,89.59
147,虚拟现实,964.195,0.39,434.09,398.61,35.48,288,深科达,20.0,91.16
148,人脸识别,1268.47,0.38,73.14,75.71,-2.57,109,熙菱信息,11.47,22.45
149,AI手机,1950.41,0.38,177.54,179.04,-1.5,40,福蓉科技,5.3,9.33
150,碳中和,1866.41,0.37,196.46,188.19,8.27,276,*ST泉为,17.61,19.03
151,航运概念,1668.47,0.37,87.22,66.52,20.7,86,招商轮船,7.15,19.78
152,时空大数据,1373.96,0.37,20.91,20.61,0.29,69,熙菱信息,11.47,22.45
153,光刻机,2572.27,0.36,140.05,146.78,-6.73,51,旭光电子,10.0,38.28
154,建筑节能,1375.22,0.36,44.62,42.98,1.64,103,高新发展,9.99,45.35
155,同花顺新质50,2249.59,0.35,475.16,411.36,63.8,50,宇环数控,10.01,33.74
156,可降解塑料,1484.66,0.35,48.51,50.16,-1.65,174,*ST泉为,17.61,19.03
157,工业互联网,2571.87,0.35,571.58,554.18,17.41,439,金盘科技,12.91,76.0
158,信创,1892.18,0.34,278.34,290.2,-11.86,303,熙菱信息,11.47,22.45
159,两轮车,1599.05,0.34,45.42,48.66,-3.24,78,深中华A,10.06,7.11
160,股权转让(并购重组),1073.54,0.33,433.18,409.03,24.16,932,熙菱信息,11.47,22.45
161,PM2.5,1744.01,0.32,20.68,20.28,0.41,36,南风股份,12.53,9.88
162,华为数字能源,1559.82,0.32,57.66,52.23,5.43,46,景旺电子,6.3,94.84
163,特钢概念,2900.27,0.31,21.06,20.05,1.0,42,五洲新春,5.18,51.73
164,ETC,1618.69,0.3,19.04,20.95,-1.91,42,楚天龙,9.97,12.79
165,车联网(车路协同),1095.86,0.3,257.31,250.47,6.84,297,勤上股份,10.13,4.13
166,粤港澳大湾区,2520.72,0.3,552.02,522.53,29.49,490,南风股份,12.53,9.88
167,柔性直流输电,1462.65,0.3,131.78,144.47,-12.69,67,旭光电子,10.0,38.28
168,智能家居,3586.11,0.29,295.48,295.97,-0.49,291,*ST四通,10.05,11.72
169,数据安全,1067.85,0.28,218.8,212.86,5.93,175,熙菱信息,11.47,22.45
170,农机,1210.13,0.28,56.57,56.74,-0.17,97,杭齿前进,10.02,13.95
171,算力租赁,1353.36,0.27,254.66,259.35,-4.69,185,日科化学,20.0,12.9
172,烟草,1446.75,0.27,11.71,11.18,0.54,41,*ST集友,9.04,9.05
173,虚拟电厂,1466.3,0.27,145.93,143.98,1.95,157,旭光电子,10.0,38.28
174,一带一路,2280.13,0.27,809.52,759.56,49.96,791,南风股份,12.53,9.88
175,元宇宙,1732.58,0.26,183.9,180.21,3.69,181,科森科技,10.03,18.65
176,智慧政务,1334.77,0.26,155.39,151.27,4.13,219,熙菱信息,11.47,22.45
177,军工信息化,1533.06,0.26,45.82,46.19,-0.37,114,*ST天箭,5.19,21.29
178,环氧丙烷,1572.11,0.26,28.13,27.12,1.01,26,中化国际,8.25,5.51
179,AI语料,1106.57,0.25,45.61,54.15,-8.54,52,贝瑞基因,10.03,10.31
180,智能座舱,1560.86,0.25,325.21,319.36,5.85,171,康希通信,6.86,15.74
181,中俄贸易概念,1557.0,0.24,64.34,62.46,1.89,179,东信和平,9.99,14.53
182,化债概念(AMC概念),1085.9,0.24,17.21,18.13,-0.92,41,亿利达,9.98,6.72
183,煤炭概念,2281.51,0.24,106.14,100.02,6.12,90,江钨装备,10.01,18.14
184,智慧城市,4019.0,0.23,336.71,333.48,3.23,420,熙菱信息,11.47,22.45
